data;fechamento;abertura;maxima;minima;volume;variacao_pct;sp500;vix;dolar;petroleo
2015-12-01;45047;45121;45482;44775;4310000,0;-0,16;2102,6298828125;14,670000076293945;3,8666000366210938;44,439998626708984
2015-12-02;44915;45046;45338;44579;4310000,0;-0,29;2079,510009765625;15,90999984741211;3,850600004196167;42,4900016784668
2015-12-03;46393;44923;47142;44923;4560000,0;3,29;2049,6201171875;18,110000610351562;3,8322999477386475;43,84000015258789
2015-12-04;45361;46385;46385;45023;3630000,0;-2,22;2091,68994140625;14,8100004196167;3,7558999061584473;43,0
2015-12-07;45223;45361;46157;45217;2940000,0;-0,3;2077,070068359375;15,84000015258789;3,750999927520752;40,72999954223633
2015-12-08;44443;45223;45233;44232;3300000,0;-1,72;2063,590087890625;17,600000381469727;3,759500026702881;40,2599983215332
2015-12-09;46108;44444;46438;44444;4580000,0;3,75;2047,6199951171875;19,610000610351562;3,814500093460083;40,11000061035156
2015-12-10;45631;46084;46323;45351;3750000,0;-1,03;2052,22998046875;19,34000015258789;3,7427000999450684;39,72999954223633
2015-12-11;45263;45630;45981;45068;3380000,0;-0,81;2012,3699951171875;24,389999389648438;3,807800054550171;37,93000030517578
2015-12-14;44747;45258;45258;44531;2560000,0;-1,14;2021,93994140625;22,729999542236328;3,812700033187866;37,91999816894531
2015-12-15;44872;44748;45423;44748;2640000,0;0,28;2043,4100341796875;20,950000762939453;3,884399890899658;38,45000076293945
2015-12-16;45016;44868;45099;44095;3430000,0;0,32;2073,070068359375;17,860000610351562;3,905900001525879;37,189998626708984
2015-12-17;45261;45016;46251;45016;3120000,0;0,54;2041,8900146484375;18,940000534057617;3,892899990081787;37,18000030517578
2015-12-18;43911;45249;45249;43690;4710000,0;-2,98;2005,550048828125;20,700000762939453;3,876300096511841;36,880001068115234
2015-12-21;43200;43912;44223;43196;3560000,0;-1,62;2021,1500244140625;18,700000762939453;3,9783999919891357;36,349998474121094
2015-12-22;43470;43208;43632;43137;2660000,0;0,63;2038,969970703125;16,600000381469727;4,01140022277832;36,11000061035156
2015-12-23;44015;43479;44233;43479;2580000,0;1,25;2064,2900390625;15,569999694824219;3,9851999282836914;37,36000061035156
2015-12-28;43764;44016;44087;43709;1850000,0;-0,57;2056,5;16,90999984741211;3,9082000255584717;36,619998931884766
2015-12-29;43654;43781;44042;43523;1730000,0;-0,25;2078,360107421875;16,079999923706055;3,85509991645813;37,790000915527344
2015-12-30;43350;43653;43662;43217;2760000,0;-0,7;2063,360107421875;17,290000915527344;3,8640999794006348;36,459999084472656
2016-01-04;42141;43349;43349;42125;3070000,0;-2,79;2012,6600341796875;20,700000762939453;3,9491000175476074;37,220001220703125
2016-01-05;42419;42139;42534;42137;2640000,0;0,66;2016,7099609375;19,34000015258789;4,037300109863281;36,41999816894531
2016-01-06;41773;42410;42410;41590;4059999,9999999995;-1,52;1990,260009765625;20,59000015258789;4,026899814605713;34,22999954223633
2016-01-07;40695;41772;41772;40695;4160000,0;-2,58;1943,0899658203125;24,989999771118164;4,019899845123291;33,75
2016-01-08;40612;40695;41218;40463;3320000,0;-0,2;1922,030029296875;27,010000228881836;4,041500091552734;33,54999923706055
2016-01-11;39950;40612;40974;39924;3180000,0;-1,63;1923,6700439453125;24,299999237060547;3,9932000637054443;31,549999237060547
2016-01-12;39514;39955;40261;39426;3490000,0;-1,09;1938,6800537109375;22,469999313354492;4,0503997802734375;30,860000610351562
2016-01-13;38944;39518;40050;38822;3680000,0;-1,44;1890,280029296875;25,219999313354492;4,025199890136719;30,309999465942383
2016-01-14;39500;38944;39502;38459;3990000,0;1,43;1921,8399658203125;23,950000762939453;4,014100074768066;31,030000686645508
2016-01-15;38569;39494;39494;37986;4200000,0;-2,36;1880,3299560546875;27,020000457763672;4,005899906158447;31,010000228881836
2016-01-18;37937;38572;38633;37937;2230000,0;-1,64;1880,3299560546875;27,020000457763672;4,004300117492676;31,010000228881836
2016-01-19;38057;37941;38857;37941;3140000,0;0,32;1881,3299560546875;26,049999237060547;4,052299976348877;28,760000228881836
2016-01-20;37645;38056;38056;37046;4080000,0;-1,08;1859,3299560546875;27,59000015258789;4,0584001541137695;27,8799991607666
2016-01-21;37717;37647;38079;37495;3890000,0;0,19;1868,989990234375;26,690000534057617;4,101399898529053;29,25
2016-01-22;38031;37737;38444;37737;4330000,0;0,83;1906,9000244140625;22,34000015258789;4,153500080108643;32,18000030517578
2016-01-26;37497;38031;38031;37112;3720000,0;-1,4;1903,6300048828125;22,5;4,087900161743164;31,799999237060547
2016-01-27;38376;37501;38766;37402;4790000,0;2,34;1882,949951171875;23,110000610351562;4,06689977645874;33,099998474121094
2016-01-28;38630;38376;39100;37996;4600000,0;0,66;1893,3599853515625;22,420000076293945;4,104899883270264;33,88999938964844
2016-01-29;40406;38635;40406;38635;5650000,0;4,6;1940,239990234375;20,200000762939453;4,066999912261963;34,7400016784668
2016-02-01;40570;40397;40570;39738;3770000,0;0,41;1939,3800048828125;19,979999542236328;3,9971001148223877;34,689998626708984
2016-02-02;38596;40564;40564;38596;4560000,0;-4,87;1903,030029296875;21,979999542236328;3,959700107574463;32,720001220703125
2016-02-03;39589;38597;39726;38597;4370000,0;2,57;1912,530029296875;21,649999618530273;3,985300064086914;35,040000915527344
2016-02-04;40822;39589;41444;39589;5560000,0;3,11;1915,449951171875;21,84000015258789;3,8922998905181885;34,459999084472656
2016-02-05;40592;40812;41249;40566;3670000,0;-0,56;1880,050048828125;23,3799991607666;3,886199951171875;34,060001373291016
2016-02-10;40377;40592;40592;39960;;-0,53;1851,8599853515625;26,290000915527344;3,881500005722046;30,84000015258789
2016-02-11;39318;40370;40370;38928;3790000,0;-2,62;1829,0799560546875;28,139999389648438;3,926300048828125;30,059999465942383
2016-02-12;39808;39324;39901;39324;3430000,0;1,25;1864,780029296875;25,399999618530273;3,987499952316284;33,36000061035156
2016-02-15;40093;39808;40671;39808;1750000,0;0,72;1864,780029296875;25,399999618530273;3,9681999683380127;33,36000061035156
2016-02-16;40948;40093;41206;40074;4040000,0;2,13;1895,5799560546875;24,110000610351562;3,994999885559082;32,18000030517578
2016-02-17;41631;40958;42436;40958;5470000,0;1,67;1926,8199462890625;22,309999465942383;4,0625;34,5
2016-02-18;41478;41624;41698;41183;3640000,0;-0,37;1917,8299560546875;21,639999389648438;3,9809000492095947;34,279998779296875
2016-02-19;41543;41477;41828;41071;3400000,0;0,16;1917,780029296875;20,530000686645508;4,024600028991699;33,0099983215332
2016-02-22;43235;41544;43345;41544;4650000,0;4,07;1945,5;19,3799991607666;4,01639986038208;34,689998626708984
2016-02-23;42521;43235;43601;42359;3920000,0;-1,65;1921,27001953125;20,979999542236328;3,9428000450134277;33,27000045776367
2016-02-24;42085;42521;42521;41211;3630000,0;-1,03;1929,800048828125;20,719999313354492;3,9535000324249268;34,40999984741211
2016-02-25;41888;42084;42327;41442;4050000,0;-0,47;1951,699951171875;19,110000610351562;3,954400062561035;35,290000915527344
2016-02-26;41593;41889;42495;41417;3380000,0;-0,7;1948,050048828125;19,809999465942383;3,951900005340576;35,099998474121094
2016-02-29;42794;41599;43053;41599;4610000,0;2,89;1932,22998046875;20,549999237060547;3,9646999835968018;35,970001220703125
2016-03-01;44122;42795;44181;42795;4750000,0;3,1;1978,3499755859375;17,700000762939453;4,012899875640869;35,959999084472656
2016-03-02;44893;44122;44983;43841;5160000,0;1,75;1986,449951171875;17,09000015258789;3,921999931335449;36,93000030517578
2016-03-03;47193;44900;47375;44900;9310000,0;5,12;1993,4000244140625;16,700000762939453;3,8893001079559326;37,06999969482422
2016-03-04;49085;47194;50024;47194;10600000,0;4,01;1999,989990234375;16,860000610351562;3,796099901199341;38,720001220703125
2016-03-07;49246;49089;49639;48746;5900000,0;0,33;2001,760009765625;17,350000381469727;3,7688000202178955;40,84000015258789
2016-03-08;49102;49244;49914;48847;7370000,0;-0,29;1979,260009765625;18,670000076293945;3,781100034713745;39,650001525878906
2016-03-09;48665;49102;50001;48623;6420000,0;-0,89;1989,260009765625;18,34000015258789;3,752700090408325;41,06999969482422
2016-03-10;49571;48667;49974;47922;7700000,0;1,86;1989,5699462890625;18,049999237060547;3,6768999099731445;40,04999923706055
2016-03-11;49639;49574;50038;49156;6190000,0;0,14;2022,18994140625;16,5;3,614000082015991;40,38999938964844
2016-03-14;48867;49639;50166;48757;4950000,0;-1,56;2019,6400146484375;16,920000076293945;3,571700096130371;39,529998779296875
2016-03-15;47130;48866;48866;46684;5670000,0;-3,55;2015,9300537109375;16,84000015258789;3,6549999713897705;38,7400016784668
2016-03-16;47763;47130;47814;46521;5270000,0;1,34;2027,219970703125;14,989999771118164;3,7623000144958496;40,33000183105469
2016-03-17;50914;47770;51268;47770;7470000,0;6,6;2040,5899658203125;14,4399995803833;3,736599922180176;41,540000915527344
2016-03-18;50815;50915;51308;50202;5620000,0;-0,19;2049,580078125;14,020000457763672;3,6205999851226807;41,20000076293945
2016-03-21;51172;50816;51370;50765;3820000,0;0,7;2051,60009765625;13,789999961853027;3,6210999488830566;41,540000915527344
2016-03-22;51010;51170;51215;50812;4019999,9999999995;-0,32;2049,800048828125;14,170000076293945;3,612600088119507;41,790000915527344
2016-03-23;49690;51005;51005;49491;3750000,0;-2,59;2036,7099609375;14,9399995803833;3,5778000354766846;40,470001220703125
2016-03-24;49657;49686;49686;48778;3800000,0;-0,07;2035,93994140625;14,739999771118164;3,6800999641418457;40,439998626708984
2016-03-28;50838;49687;51149;49687;3620000,0;2,38;2037,050048828125;15,239999771118164;3,683500051498413;40,27000045776367
2016-03-29;51155;50839;51765;50387;4450000,0;0,62;2055,010009765625;13,819999694824219;3,6772000789642334;39,13999938964844
2016-03-30;51249;51155;52262;50900;4880000,0;0,18;2063,949951171875;13,5600004196167;3,6349000930786133;39,2599983215332
2016-03-31;50055;51248;51248;49642;4380000,0;-2,33;2059,739990234375;13,949999809265137;3,596100091934204;39,599998474121094
2016-04-01;50562;50054;50768;49361;4010000,0;1,01;2072,780029296875;13,100000381469727;3,5864999294281006;39,65999984741211
2016-04-04;48780;50556;50556;48600;3670000,0;-3,52;2066,1298828125;14,119999885559082;3,5485999584198;37,689998626708984
2016-04-05;49054;48778;49629;48149;3660000,0;0,56;2045,1700439453125;15,420000076293945;3,6171998977661133;37,869998931884766
2016-04-06;48096;49054;49054;47874;3930000,0;-1,95;2066,659912109375;14,09000015258789;3,6737000942230225;39,84000015258789
2016-04-07;48513;48099;48940;48099;3150000,0;0,87;2041,9100341796875;16,15999984741211;3,636399984359741;39,43000030517578
2016-04-08;50293;48517;50486;48517;5200000,0;3,67;2047,5999755859375;15,359999656677246;3,6826000213623047;41,939998626708984
2016-04-11;50165;50303;51089;50078;4179999,9999999995;-0,25;2041,989990234375;16,260000228881836;3,586199998855591;42,83000183105469
2016-04-12;52002;50166;52327;50166;5310000,0;3,66;2061,719970703125;14,850000381469727;3,4885001182556152;44,689998626708984
2016-04-13;53150;52010;53844;52010;6570000,0;2,21;2082,419921875;13,84000015258789;3,4825000762939453;44,18000030517578
2016-04-14;52411;53150;53699;52242;5660000,0;-1,39;2082,780029296875;13,720000267028809;3,493499994277954;43,84000015258789
2016-04-15;53228;52414;53390;52414;5200000,0;1,56;2080,72998046875;13,619999885559082;3,4725000858306885;43,099998474121094
2016-04-18;52894;53229;53479;52305;4530000,0;-0,63;2094,340087890625;13,350000381469727;3,5309998989105225;42,90999984741211
2016-04-19;53710;52894;54054;52894;5190000,0;1,54;2100,800048828125;13,239999771118164;3,6098999977111816;44,029998779296875
2016-04-20;53631;53711;53857;53149;4690000,0;-0,15;2102,39990234375;13,279999732971191;3,5253000259399414;45,79999923706055
2016-04-22;52908;53630;53630;52629;4390000,0;-1,35;2091,580078125;13,220000267028809;3,524399995803833;45,11000061035156
2016-04-25;51862;52911;52949;51748;3810000,0;-1,98;2087,7900390625;14,079999923706055;3,562299966812134;44,47999954223633
2016-04-26;53083;51867;53108;51838;3870000,0;2,35;2091,699951171875;13,960000038146973;3,5504000186920166;45,7400016784668
2016-04-27;54478;53094;54560;53094;5050000,0;2,63;2095,14990234375;13,770000457763672;3,52020001411438;47,18000030517578
2016-04-28;54312;54475;54978;53963;4550000,0;-0,3;2075,81005859375;15,220000267028809;3,5215001106262207;48,13999938964844
2016-04-29;53911;54317;54705;53592;5050000,0;-0,74;2065,300048828125;15,699999809265137;3,4797000885009766;48,130001068115234
2016-05-02;53562;53910;54113;53265;3390000,0;-0,65;2081,429931640625;14,680000305175781;3,432800054550171;48,099998474121094
2016-05-03;52260;53557;53557;52260;4010000,0;-2,43;2063,3701171875;15,600000381469727;3,496500015258789;46,75
2016-05-04;52553;52253;52672;51931;4400000,0;0,56;2051,1201171875;16,049999237060547;3,5548999309539795;44,619998931884766
2016-05-05;51671;52569;53071;51311;3650000,0;-1,68;2050,6298828125;15,90999984741211;3,5453999042510986;45,0099983215332
2016-05-06;51718;51671;52159;51204;3400000,0;0,09;2057,139892578125;14,720000267028809;3,533099889755249;45,369998931884766
2016-05-09;50990;51717;51717;49908;5090000,0;-1,41;2058,68994140625;14,569999694824219;3,499000072479248;43,630001068115234
2016-05-10;53071;50994;53071;50994;4210000,0;4,08;2084,389892578125;13,630000114440918;3,513000011444092;45,52000045776367
2016-05-11;52764;53072;53976;52736;4480000,0;-0,58;2064,4599609375;14,6899995803833;3,470400094985962;47,599998474121094
2016-05-12;53241;52765;53798;52424;4770000,0;0,9;2064,110107421875;14,40999984741211;3,447000026702881;48,08000183105469
2016-05-13;51804;53236;53250;51366;4450000,0;-2,7;2046,6099853515625;15,039999961853027;3,477099895477295;47,83000183105469
2016-05-16;51803;51803;52305;51585;3640000,0;0,0;2066,659912109375;14,680000305175781;3,5302000045776367;48,970001220703125
2016-05-17;50839;51795;51946;50689;3990000,0;-1,86;2047,2099609375;15,569999694824219;3,494499921798706;49,279998779296875
2016-05-18;50562;50836;51373;50301;4200000,0;-0,54;2047,6300048828125;15,949999809265137;3,4860999584198;48,93000030517578
2016-05-19;50133;50556;50556;49588;4030000,0000000005;-0,85;2040,0400390625;16,329999923706055;3,558500051498413;48,810001373291016
2016-05-20;49723;50133;50822;49723;3360000,0;-0,82;2052,320068359375;15,199999809265137;3,5608999729156494;48,720001220703125
2016-05-23;49330;49709;49709;48695;3520000,0;-0,79;2048,0400390625;15,819999694824219;3,557300090789795;48,349998474121094
2016-05-24;49345;49330;50002;49153;3240000,0;0,03;2076,06005859375;14,420000076293945;3,566499948501587;48,61000061035156
2016-05-25;49483;49347;50357;49347;3580000,0;0,28;2090,5400390625;13,899999618530273;3,5673000812530518;49,7400016784668
2016-05-27;49051;49481;49805;48869;2800000,0;-0,87;2099,06005859375;13,119999885559082;3,58270001411438;49,31999969482422
2016-05-30;48964;49051;49203;48799;1210000,0;-0,18;2099,06005859375;13,119999885559082;3,6089000701904297;49,31999969482422
2016-05-31;48472;48963;49269;48292;5800000,0;-1,0;2096,949951171875;14,1899995803833;3,5673999786376953;49,689998626708984
2016-06-01;49013;48468;49057;48200;3390000,0;1,12;2099,330078125;14,199999809265137;3,583199977874756;49,709999084472656
2016-06-02;49887;49008;49906;48781;3630000,0;1,78;2105,260009765625;13,630000114440918;3,5910000801086426;50,040000915527344
2016-06-03;50619;49888;50634;49888;3430000,0;1,47;2099,1298828125;13,470000267028809;3,5801000595092773;49,63999938964844
2016-06-06;50432;50627;50924;50097;3110000,0;-0,37;2109,409912109375;13,649999618530273;3,5244998931884766;50,54999923706055
2016-06-07;50488;50432;50641;50005;3050000,0;0,11;2112,1298828125;14,050000190734863;3,484499931335449;51,439998626708984
2016-06-08;51629;50490;51812;50490;4350000,0;2,26;2119,1201171875;14,079999923706055;3,4349000453948975;52,5099983215332
2016-06-09;51118;51633;51633;50832;3310000,0;-0,99;2115,47998046875;14,640000343322754;3,3575000762939453;51,95000076293945
2016-06-10;49422;51117;51117;49421;3070000,0;-3,32;2096,070068359375;17,030000686645508;3,395900011062622;50,540000915527344
2016-06-13;49661;49419;49764;48804;2710000,0;0,48;2079,06005859375;20,969999313354492;3,415800094604492;50,349998474121094
2016-06-14;48648;49662;49894;48216;4010000,0;-2,04;2075,320068359375;20,5;3,477299928665161;49,83000183105469
2016-06-15;48915;48649;49415;48324;5160000,0;0,55;2071,5;20,139999389648438;3,475100040435791;48,970001220703125
2016-06-16;49412;48901;49412;48067;4010000,0;1,02;2077,989990234375;19,3700008392334;3,4693000316619873;47,189998626708984
2016-06-17;49534;49409;50191;49405;4380000,0;0,25;2071,219970703125;19,40999984741211;3,461199998855591;49,16999816894531
2016-06-20;50329;49539;50782;49539;3590000,0;1,6;2083,25;18,3700008392334;3,4128000736236572;50,650001525878906
2016-06-21;50838;50326;50870;49678;3450000,0;1,01;2088,89990234375;18,479999542236328;3,391700029373169;50,619998931884766
2016-06-22;50156;50835;51239;50060;3750000,0;-1,34;2085,449951171875;21,170000076293945;3,412100076675415;49,880001068115234
2016-06-23;51560;50161;51673;50161;3260000,0;2,8;2113,320068359375;17,25;3,374300003051758;50,90999984741211
2016-06-24;50105;51561;51561;49544;4270000,0;-2,82;2037,4100341796875;25,760000228881836;3,3369998931884766;48,40999984741211
2016-06-27;49246;50106;50162;48954;3330000,0;-1,71;2000,5400390625;23,850000381469727;3,3677000999450684;47,15999984741211
2016-06-28;50007;49252;50301;49252;3510000,0;1,55;2036,0899658203125;18,75;3,3893001079559326;48,58000183105469
2016-06-29;51002;50009;51229;50009;4090000,0;1,99;2070,77001953125;16,639999389648438;3,302500009536743;50,61000061035156
2016-06-30;51527;51001;51619;50585;4510000,0;1,03;2098,860107421875;15,630000114440918;3,237600088119507;49,68000030517578
2016-07-01;52233;51540;52346;51411;4240000,0;1,37;2102,949951171875;14,770000457763672;3,205899953842163;49,84000015258789
2016-07-04;52569;52241;52918;52241;2080000,0;0,64;2102,949951171875;14,770000457763672;3,230600118637085;49,84000015258789
2016-07-05;51842;52565;52565;51510;3220000,0;-1,38;2088,550048828125;15,579999923706055;3,2885000705718994;47,959999084472656
2016-07-06;51902;51842;51909;50825;3380000,0;0,12;2099,72998046875;14,960000038146973;3,299099922180176;48,79999923706055
2016-07-07;52015;51902;52719;51888;3830000,0;0,22;2097,89990234375;14,760000228881836;3,3269999027252197;46,400001525878906
2016-07-08;53141;52020;53166;52020;3090000,0;2,16;2129,89990234375;13,199999809265137;3,3610999584198;46,7599983215332
2016-07-11;53960;53143;54021;53143;3310000,0;1,54;2137,159912109375;13,539999961853027;3,2976999282836914;46,25
2016-07-12;54256;53961;54746;53961;4000000,0;0,55;2152,139892578125;13,550000190734863;3,3071999549865723;48,470001220703125
2016-07-13;54598;54256;54647;53733;4160000,0;0,63;2152,429931640625;13,039999961853027;3,2934999465942383;46,2599983215332
2016-07-14;55481;54601;55634;54601;4540000,0;1,62;2163,75;12,819999694824219;3,2616000175476074;47,369998931884766
2016-07-15;55578;55482;55649;55233;3800000,0;0,17;2161,739990234375;12,670000076293945;3,2483999729156494;47,61000061035156
2016-07-18;56484;55573;56509;55355;4110000,0000000005;1,63;2166,889892578125;12,4399995803833;3,276599884033203;46,959999084472656
2016-07-19;56698;56487;56698;56246;3910000,0;0,38;2163,780029296875;11,970000267028809;3,2493999004364014;46,65999984741211
2016-07-20;56578;56699;56927;56221;4000000,0;-0,21;2173,02001953125;11,770000457763672;3,2479000091552734;47,16999816894531
2016-07-21;56641;56578;56906;56233;3590000,0;0,11;2165,169921875;12,739999771118164;3,252700090408325;46,20000076293945
2016-07-22;57002;56641;57171;56518;3000000,0;0,64;2175,030029296875;12,020000457763672;3,2685999870300293;45,689998626708984
2016-07-25;56873;57006;57205;56398;3220000,0;-0,23;2168,47998046875;12,869999885559082;3,251499891281128;44,720001220703125
2016-07-26;56783;56876;57309;56708;3460000,0;-0,16;2169,179931640625;13,050000190734863;3,282099962234497;44,869998931884766
2016-07-27;56853;56788;57380;56788;3910000,0;0,12;2166,580078125;12,829999923706055;3,2699999809265137;43,470001220703125
2016-07-28;56667;56853;56853;55993;3910000,0;-0,33;2170,06005859375;12,720000267028809;3,2585999965667725;42,70000076293945
2016-07-29;57308;56664;57474;56340;4550000,0;1,13;2173,60009765625;11,869999885559082;3,281899929046631;42,459999084472656
2016-08-01;56756;57309;57729;56676;4210000,0;-0,96;2170,840087890625;12,4399995803833;3,2462000846862793;42,45000076293945
2016-08-02;56162;56756;56974;55696;3980000,0;-1,05;2157,030029296875;13,369999885559082;3,2583999633789062;41,79999923706055
2016-08-03;57077;56157;57101;55788;4179999,9999999995;1,63;2163,7900390625;12,859999656677246;3,2527999877929688;43,099998474121094
2016-08-04;57594;57076;58030;57076;4320000,0;0,91;2164,25;12,420000076293945;3,234600067138672;44,290000915527344
2016-08-05;57661;57609;57951;57290;3460000,0;0,12;2182,8701171875;11,390000343322754;3,1868999004364014;44,27000045776367
2016-08-08;57635;57655;57917;57504;3250000,0;-0,05;2180,889892578125;11,5;3,1607000827789307;45,38999938964844
2016-08-09;57689;57637;58095;57615;3140000,0;0,09;2181,739990234375;11,65999984741211;3,168600082397461;44,97999954223633
2016-08-10;56920;57690;57953;56735;3620000,0;-1,33;2175,489990234375;12,050000190734863;3,142899990081787;44,04999923706055
2016-08-11;58300;56925;58308;56923;4030000,0000000005;2,42;2185,7900390625;11,680000305175781;3,1247000694274902;46,040000915527344
2016-08-12;58298;58300;58753;57987;3930000,0;0,0;2184,050048828125;11,550000190734863;3,1389999389648438;46,970001220703125
2016-08-15;59146;58316;59324;58316;3600000,0;1,45;2190,14990234375;11,8100004196167;3,190500020980835;48,349998474121094
2016-08-16;58855;59144;59187;58589;3990000,0;-0,49;2178,14990234375;12,640000343322754;3,184799909591675;49,22999954223633
2016-08-17;59324;58847;59324;58081;4310000,0;0,8;2182,219970703125;12,1899995803833;3,201200008392334;49,849998474121094
2016-08-18;59166;59324;59418;58829;3720000,0;-0,27;2187,02001953125;11,430000305175781;3,2047998905181885;50,88999938964844
2016-08-19;59099;59158;59240;58599;2740000,0;-0,11;2183,8701171875;11,34000015258789;3,2379000186920166;50,880001068115234
2016-08-22;57781;59080;59099;57631;3230000,0;-2,23;2182,639892578125;12,270000457763672;3,2044999599456787;49,15999984741211
2016-08-23;58020;57781;58596;57781;3750000,0;0,41;2186,89990234375;12,380000114440918;3,198699951171875;49,959999084472656
2016-08-24;57718;58019;58332;57456;3320000,0;-0,52;2175,43994140625;13,449999809265137;3,2355000972747803;49,04999923706055
2016-08-25;57722;57718;58124;57639;3070000,0;0,01;2172,469970703125;13,630000114440918;3,223299980163574;49,66999816894531
2016-08-26;57716;57725;58655;57259;3720000,0;-0,01;2169,0400390625;13,649999618530273;3,228300094604492;49,91999816894531
2016-08-29;58610;57717;58957;57642;2850000,0;1,55;2180,3798828125;12,9399995803833;3,2641000747680664;49,2599983215332
2016-08-30;58575;58610;58882;58293;2810000,0;-0,06;2176,1201171875;13,119999885559082;3,22760009765625;48,369998931884766
2016-08-31;57901;58580;58910;57506;4200000,0;-1,15;2170,949951171875;13,420000076293945;3,236799955368042;47,040000915527344
2016-09-01;58236;57901;58417;57638;3800000,0;0,58;2170,860107421875;13,479999542236328;3,2260000705718994;47,04999923706055
2016-09-02;59616;58241;59655;58241;3890000,0;2,37;2179,97998046875;11,979999542236328;3,253200054168701;46,83000183105469
2016-09-05;59566;59616;59986;59402;1820000,0;-0,08;2179,97998046875;11,979999542236328;3,2560999393463135;46,83000183105469
2016-09-06;60129;59566;60129;59182;3250000,0;0,95;2186,47998046875;12,020000457763672;3,267199993133545;47,2599983215332
2016-09-08;60232;60129;60310;59743;3960000,0;0,17;2181,300048828125;12,510000228881836;3,190700054168701;49,9900016784668
2016-09-09;58000;60220;60220;57961;4120000,0;-3,71;2127,81005859375;17,5;3,214900016784668;48,0099983215332
2016-09-12;58586;57998;58595;57511;3640000,0;1,01;2159,0400390625;15,15999984741211;3,271699905395508;48,31999969482422
2016-09-13;56821;58580;58580;56459;4510000,0;-3,01;2127,02001953125;17,850000381469727;3,2469000816345215;47,099998474121094
2016-09-14;57059;56812;57342;56694;3430000,0;0,42;2125,77001953125;18,139999389648438;3,3141000270843506;45,849998474121094
2016-09-15;57909;57068;58127;57068;2900000,0;1,49;2147,260009765625;16,299999237060547;3,3434998989105225;46,59000015258789
2016-09-16;57080;57909;57909;56794;3830000,0;-1,43;2139,159912109375;15,369999885559082;3,299799919128418;45,77000045776367
2016-09-19;57350;57083;58025;57083;2770000,0;0,47;2139,1201171875;15,529999732971191;3,265500068664551;45,95000076293945
2016-09-20;57736;57356;57902;57356;3090000,0;0,67;2139,760009765625;15,920000076293945;3,271199941635132;45,880001068115234
2016-09-21;58394;57736;58575;57326;4010000,0;1,14;2163,1201171875;13,300000190734863;3,2560999393463135;46,83000183105469
2016-09-22;58994;58408;59462;58408;3470000,0;1,03;2177,179931640625;12,020000457763672;3,2095999717712402;47,650001525878906
2016-09-23;58697;58992;59131;58409;2900000,0;-0,5;2164,68994140625;12,289999961853027;3,2170000076293945;45,88999938964844
2016-09-26;58054;58697;58697;57904;2170000,0;-1,1;2146,10009765625;14,5;3,2432000637054443;47,349998474121094
2016-09-27;58382;58066;58490;57411;3040000,0;0,56;2159,929931640625;13,100000381469727;3,240600109100342;45,970001220703125
2016-09-28;59356;58383;59415;58353;3330000,0;1,67;2171,3701171875;12,390000343322754;3,232599973678589;48,689998626708984
2016-09-29;58351;59346;59621;58292;3300000,0;-1,69;2151,1298828125;14,020000457763672;3,2177999019622803;49,2400016784668
2016-09-30;58367;58350;58900;58271;2950000,0;0,03;2168,27001953125;13,289999961853027;3,2592999935150146;49,060001373291016
2016-10-03;59461;58370;59549;58367;2860000,0;1,87;2161,199951171875;13,569999694824219;3,2597999572753906;49,099998474121094
2016-10-04;59339;59461;59580;58892;4019999,9999999995;-0,21;2150,489990234375;13,630000114440918;3,208699941635132;50,869998931884766
2016-10-05;60254;59340;60477;59340;3480000,0;1,54;2159,72998046875;12,989999771118164;3,254499912261963;51,86000061035156
2016-10-06;60644;60254;60724;60070;3620000,0;0,65;2160,77001953125;12,84000015258789;3,2184998989105225;52,5099983215332
2016-10-07;61109;60645;61275;60479;4370000,0;0,77;2153,739990234375;13,479999542236328;3,2272000312805176;51,93000030517578
2016-10-10;61668;61130;61756;61130;3030000,0;0,91;2163,659912109375;13,380000114440918;3,2193000316619873;51,93000030517578
2016-10-11;61022;61668;61668;60885;3680000,0;-1,05;2136,72998046875;15,359999656677246;3,202699899673462;52,40999984741211
2016-10-13;61119;61020;61329;60243;5110000,0;0,16;2132,550048828125;16,690000534057617;3,200700044631958;52,029998779296875
2016-10-14;61767;61120;62039;61120;3810000,0;1,06;2132,97998046875;16,1200008392334;3,177299976348877;51,95000076293945
2016-10-17;62696;61768;62696;61719;3440000,0;1,5;2126,5;16,209999084472656;3,2019999027252197;51,52000045776367
2016-10-18;63782;62701;63937;62701;4390000,0;1,73;2139,60009765625;15,279999732971191;3,204200029373169;51,68000030517578
2016-10-19;63506;63784;64089;63309;3730000,0;-0,43;2144,2900390625;14,40999984741211;3,1816999912261963;52,66999816894531
2016-10-20;63838;63495;63927;62729;3530000,0;0,52;2141,340087890625;13,75;3,166100025177002;51,380001068115234
2016-10-21;64108;63838;64372;63379;3780000,0;0,42;2141,159912109375;13,34000015258789;3,1391000747680664;51,779998779296875
2016-10-24;64060;64141;64691;63914;3780000,0;-0,07;2151,330078125;13,020000457763672;3,148900032043457;51,459999084472656
2016-10-25;63866;64059;64266;63248;4040000,0;-0,3;2143,159912109375;13,460000038146973;3,124500036239624;50,790000915527344
2016-10-26;63826;63860;63924;63084;4430000,0;-0,06;2139,429931640625;14,239999771118164;3,1103999614715576;49,97999954223633
